DATE,PEA,ELCCND,DO,PH,WTRTMP,댐수위,저수량,강우량,TMn_HS
2018-04-23,,,,,,92.09,116.326,43.7,
2018-04-24,,,,,,92.36,119.309,9.0,
2018-04-25,,,,,,92.56,121.548,1.0,0.103
2018-04-26,,95.51190476190476,10.21595238095238,7.907619047619048,11.699285714285715,92.67,122.79,0.0,
2018-04-27,,95.75,10.020000000000001,7.796904761904763,11.65345238095238,92.71,123.244,0.0,
2018-04-28,,96.05952380952381,10.02845238095238,7.807857142857143,11.635833333333332,92.71,123.244,0.0,
2018-04-29,,96.27380952380952,9.871904761904762,7.873809523809523,12.2025,92.71,123.244,0.0,
2018-04-30,,96.41666666666667,9.768214285714285,7.891904761904763,12.47642857142857,92.69,123.017,0.0,
2018-05-01,,96.31746031746032,9.795714285714286,7.8619047619047615,12.393650793650792,92.67,122.79,0.2,
2018-05-02,,96.38095238095238,9.617738095238096,7.74297619047619,12.11047619047619,92.66,122.677,2.2,0.049
2018-05-03,,96.9047619047619,9.440119047619048,7.590595238095238,11.231904761904762,92.63,122.338,0.3,
2018-05-04,,96.53571428571429,9.449523809523809,7.620238095238095,11.565357142857144,92.59,121.887,0.0,
2018-05-05,,96.3452380952381,9.591666666666667,7.785119047619048,12.309761904761904,92.56,121.549,0.0,
2018-05-06,,95.83333333333333,9.656904761904762,7.88654761904762,12.70595238095238,92.57,121.661,19.5,
2018-05-07,,95.77380952380952,9.474642857142857,7.735,12.076904761904762,92.71,123.244,27.4,
2018-05-08,,95.71428571428571,9.534761904761904,7.774880952380952,12.22511904761905,92.84,124.725,0.0,0.104
2018-05-09,,95.42857142857143,9.595476190476191,7.840357142857143,12.651666666666667,92.91,125.527,0.0,
2018-05-10,,95.35238095238095,9.580857142857143,7.916666666666667,12.958761904761905,92.93,125.756,0.0,
2018-05-11,,95.57142857142857,9.558809523809524,7.949523809523809,12.97095238095238,92.92,125.641,0.0,
